the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-79.9849659685496 40.4454577489795),29,221762.7833,7199,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,6,0.001454375,1,0,11,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",-0.308320523,-2,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,10,,,0,13,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-97.7492916839957 30.2703327863944),53,338256,20423,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,2,0.011261456,1,0,12,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",1.795756331,4,1
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,5,,,0,11,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,10,,,0,11,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-97.7492916839957 30.2703327863944),53,747394,41576,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,4,0.010356677,1,0,12,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",1.178122381,4,1
POINT (-87.6297982 41.8781136),60,782029.65,53936,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,7,0.546508329,4,1,4,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.02921477,1,9999
POINT (-118.2436849 34.0522342),73,516623,23772,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,5,0.005827025,1,1,9,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.172883363,1,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,11,,,1,5,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-74.039894 40.724851),9999,1248245.65,92422,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,6,0.018671515,1,1,6,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",0.499261903,2,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,12,,,1,5,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,629944,45674,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,9,0.007073246,1,0,12,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",0.390592175,2,1
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,8,,,1,9,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-82.9987942 39.9611755),58,784.6333333,66,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,1,0.001618242,1,1,8,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",2.882352941,4,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,4,,,1,14,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,2,,,1,6,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,1,,,0,7,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-87.6297982 41.8781136),60,2972351.45,197190,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,3,0.074414129,3,1,4,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.124364947,1,1
POINT (-82.9987942 39.9611755),58,25024.88333,1317,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,9,0.004822533,1,1,8,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.235459662,1,2
POINT (-93.2650108 44.977753),25,142324,11484,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,9,0.042051609,2,1,10,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",0.016463091,1,2
POINT (-75.1652215 39.9525839),43,770407,54304,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,3,0.020492849,1,0,7,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",0.228569489,1,1
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,12,,,1,9,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,1,,,0,11,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,5,,,1,5,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,3,,,0,12,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-74.039894 40.724851),9999,1563542.767,117933,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,7,0.019211018,1,1,6,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",0.32590927,2,1
POINT (-122.410143 37.773833),42,441033.6,29200,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,6,0.36841242,4,1,2,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.366319444,-2,9999
POINT (-118.2436849 34.0522342),73,0,0,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,4,,,1,9,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,11,,,1,14,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,2,,,0,10,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,7,,,0,13,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,12,,,0,10,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-122.410143 37.773833),42,414072.4333,28056,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,8,0.337580767,4,1,2,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",-0.249156988,-1,9999
POINT (-77.0368707 38.9071923),56,109227.9,8021,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,12,0.085537261,3,0,3,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.258139105,-2,2
POINT (-77.0368707 38.9071923),56,4736787.017,267713,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,5,0.065622172,3,0,3,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",0.421932928,2,1
POINT (-87.6297982 41.8781136),60,679514.1833,52486,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,9,0.487253755,4,1,4,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.177000031,-1,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,2,,,1,14,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,11,,,1,14,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-71.0588801 42.3600825),1,11190157.93,692182,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,9,0.107193885,4,1,5,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",0.385982828,2,1
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,6,,,0,7,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,8,,,0,7,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,10,,,1,5,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-71.0588801 42.3600825),1,2410588.483,156385,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,3,0.059015435,3,1,5,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",0.280322567,2,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,12,,,1,1,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,7,,,0,12,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2022,11,,,0,12,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,6,,,1,1,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-75.1652215 39.9525839),43,1134785,82552,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2022,10,0.019141641,1,0,7,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",-0.112897333,-1,1
POINT (-122.410143 37.773833),42,4842211.7,355906,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,8,0.069516407,3,1,2,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",0.39485648,2,1
POINT (-118.2436849 34.0522342),73,535601,25122,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2022,11,0.007042879,1,1,9,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",0.626440502,3,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,12,,,0,10,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,10,,,1,1,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-87.6297982 41.8781136),60,230598.35,22180,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,11,0.465555602,4,1,4,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",-0.525967087,-3,9999
POINT (-79.9849659685496 40.4454577489795),29,253540.6833,8659,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,7,0.001410531,1,0,11,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,-4,1
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,4,,,0,11,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-93.2650108 44.977753),25,106723.4833,6765,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2022,8,0.031048916,2,1,10,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",-0.179900594,-1,2
POINT (-87.6297982 41.8781136),60,753909.8167,54733,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,4,0.34141549,4,1,4,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",1.033701185,4,2
POINT (-77.0368707 38.9071923),56,7453861.167,407056,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,7,0.066308498,3,0,3,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",0.350927266,2,1
POINT (-77.0368707 38.9071923),56,254193.4,16235,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2022,4,0.101271271,4,0,3,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",-0.105509642,-1,2
POINT (-72.673371 40.909849),3,35352701.17,2515416,40.909849,-72.673371,"CitiBike (New York, NY)",2022,4,0.626595905,4,1,1,1,03/27/22 through 04/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.102358657,1,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,2,,,1,1,1,01/30/22 through 02/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2022,7,,,1,1,1,06/26/22 through 07/30/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2022,8,,,1,5,1,07/31/22 through 08/27/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-72.673371 40.909849),3,37835154.08,2548544,40.909849,-72.673371,"CitiBike (New York, NY)",2022,5,0.624702545,4,1,1,1,05/01/22 through 05/28/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",0.038992213,1,1
POINT (-87.6297982 41.8781136),60,182441.1,14384,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2022,1,0.185657494,4,1,4,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chicago, IL (Divvy)",0.865629053,4,2
POINT (-122.410143 37.773833),42,2873482.133,206238,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2022,1,0.12133153,4,1,2,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",0.605989815,3,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,3,,,0,10,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,6,,,0,11,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-82.9987942 39.9611755),58,2232.35,125,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,3,0.002271076,1,1,8,1,02/27/22 through 03/26/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.506024096,3,9999
POINT (-85.3096801 35.0456297),54,111134,3542,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2022,6,0.000715571,1,0,13,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",-0.633181442,-3,1
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2022,9,,,0,11,1,08/28/22 through 10/01/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2022,10,,,1,6,1,12/29/21 through 01/29/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Jersey City, NJ (CitiBike)",,,2
POINT (-82.9987942 39.9611755),58,17072.8,914,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2022,6,0.004656399,1,1,8,1,05/29/22 through 06/25/22,2022 period corresponding to 2020 and 2019 beginning to end of month,0,"Columbus, OH (CoGo)",0.67706422,3,2
